timestamp,hour_of_day,day_of_week,month,is_weekend,is_holiday,temperature_c,load_demand_kw
2025-03-14 16:00:00,16,4,3,0,0,30.47,56.99
2025-03-14 17:00:00,17,4,3,0,0,26.35,66.5
2025-03-14 18:00:00,18,4,3,0,0,26.42,79.9
2025-03-14 19:00:00,19,4,3,0,0,23.96,87.51
2025-03-14 20:00:00,20,4,3,0,0,24.23,87.28
2025-03-14 21:00:00,21,4,3,0,0,17.6,87.4
2025-03-14 22:00:00,22,4,3,0,0,20.49,74.1
2025-03-14 23:00:00,23,4,3,0,0,19.95,59.38
2025-03-15 00:00:00,0,5,3,1,0,12.85,28.7
2025-03-15 01:00:00,1,5,3,1,0,12.43,23.82
2025-03-15 02:00:00,2,5,3,1,0,11.95,22.42
2025-03-15 03:00:00,3,5,3,1,0,11.15,26.47
2025-03-15 04:00:00,4,5,3,1,0,11.27,27.49
2025-03-15 05:00:00,5,5,3,1,0,11.31,40.16
2025-03-15 06:00:00,6,5,3,1,0,15.41,47.58
2025-03-15 07:00:00,7,5,3,1,0,15.12,53.59
2025-03-15 08:00:00,8,5,3,1,0,17.53,57.65
2025-03-15 09:00:00,9,5,3,1,0,20.85,53.96
2025-03-15 10:00:00,10,5,3,1,0,21.12,48.19
2025-03-15 11:00:00,11,5,3,1,0,24.33,30.23
2025-03-15 12:00:00,12,5,3,1,0,29.5,44.75
2025-03-15 13:00:00,13,5,3,1,0,27.73,36.45
2025-03-15 14:00:00,14,5,3,1,0,32.11,44.32
2025-03-15 15:00:00,15,5,3,1,0,31.46,52.01
2025-03-15 16:00:00,16,5,3,1,0,27.52,44.59
2025-03-15 17:00:00,17,5,3,1,0,25.52,51.27
2025-03-15 18:00:00,18,5,3,1,0,29.2,72.77
2025-03-15 19:00:00,19,5,3,1,0,21.22,70.19
2025-03-15 20:00:00,20,5,3,1,0,23.48,72.99
2025-03-15 21:00:00,21,5,3,1,0,18.27,69.77
2025-03-15 22:00:00,22,5,3,1,0,17.25,65.11
2025-03-15 23:00:00,23,5,3,1,0,13.58,50.79
2025-03-16 00:00:00,0,6,3,1,0,12.92,24.26
2025-03-16 01:00:00,1,6,3,1,0,13.69,24.91
2025-03-16 02:00:00,2,6,3,1,0,13.75,25.61
2025-03-16 03:00:00,3,6,3,1,0,9.14,29.53
2025-03-16 04:00:00,4,6,3,1,0,6.69,26.16
2025-03-16 05:00:00,5,6,3,1,0,9.72,32.12
2025-03-16 06:00:00,6,6,3,1,0,13.08,40.64
2025-03-16 07:00:00,7,6,3,1,0,16.56,56.75
2025-03-16 08:00:00,8,6,3,1,0,21.51,61.96
2025-03-16 09:00:00,9,6,3,1,0,17.94,54.3
2025-03-16 10:00:00,10,6,3,1,0,21.35,46.4
2025-03-16 11:00:00,11,6,3,1,0,24.83,39.84
2025-03-16 12:00:00,12,6,3,1,0,26.41,37.03
2025-03-16 13:00:00,13,6,3,1,0,27.97,37.04
2025-03-16 14:00:00,14,6,3,1,0,26.61,33.01
2025-03-16 15:00:00,15,6,3,1,0,30.33,49.42
2025-03-16 16:00:00,16,6,3,1,0,30.17,47.36
2025-03-16 17:00:00,17,6,3,1,0,26.24,55.4
2025-03-16 18:00:00,18,6,3,1,0,26.75,70.64
2025-03-16 19:00:00,19,6,3,1,0,25.71,74.5
2025-03-16 20:00:00,20,6,3,1,0,23.07,78.8
2025-03-16 21:00:00,21,6,3,1,0,20.36,68.7
2025-03-16 22:00:00,22,6,3,1,0,18.53,66.73
2025-03-16 23:00:00,23,6,3,1,0,14.53,52.47
2025-03-17 00:00:00,0,0,3,0,0,12.24,29.39
2025-03-17 01:00:00,1,0,3,0,0,12.76,29.74
2025-03-17 02:00:00,2,0,3,0,0,3.69,29.72
2025-03-17 03:00:00,3,0,3,0,0,10.85,29.61
2025-03-17 04:00:00,4,0,3,0,0,10.44,36.2
2025-03-17 05:00:00,5,0,3,0,0,12.82,46.43
2025-03-17 06:00:00,6,0,3,0,0,13.08,52.99
2025-03-17 07:00:00,7,0,3,0,0,18.27,67.37
2025-03-17 08:00:00,8,0,3,0,0,13.86,71.46
2025-03-17 09:00:00,9,0,3,0,0,17.97,59.08
2025-03-17 10:00:00,10,0,3,0,0,24.79,55.61
2025-03-17 11:00:00,11,0,3,0,0,23.32,42.31
2025-03-17 12:00:00,12,0,3,0,0,23.95,35.52
2025-03-17 13:00:00,13,0,3,0,0,30.61,51.07
2025-03-17 14:00:00,14,0,3,0,0,30.0,45.01
2025-03-17 15:00:00,15,0,3,0,0,29.47,54.16
2025-03-17 16:00:00,16,0,3,0,0,30.12,60.69
2025-03-17 17:00:00,17,0,3,0,0,27.41,62.89
2025-03-17 18:00:00,18,0,3,0,0,23.63,69.44
2025-03-17 19:00:00,19,0,3,0,0,25.67,95.77
2025-03-17 20:00:00,20,0,3,0,0,20.46,89.44
2025-03-17 21:00:00,21,0,3,0,0,20.33,87.28
2025-03-17 22:00:00,22,0,3,0,0,21.18,73.68
2025-03-17 23:00:00,23,0,3,0,0,13.19,55.79
2025-03-18 00:00:00,0,1,3,0,0,11.24,34.5
2025-03-18 01:00:00,1,1,3,0,0,10.65,32.52
2025-03-18 02:00:00,2,1,3,0,0,11.99,27.41
2025-03-18 03:00:00,3,1,3,0,0,9.57,31.36
2025-03-18 04:00:00,4,1,3,0,0,10.13,36.52
2025-03-18 05:00:00,5,1,3,0,0,9.86,44.53
2025-03-18 06:00:00,6,1,3,0,0,13.72,53.54
2025-03-18 07:00:00,7,1,3,0,0,13.48,60.85
2025-03-18 08:00:00,8,1,3,0,0,17.29,68.93
2025-03-18 09:00:00,9,1,3,0,0,19.94,59.11
2025-03-18 10:00:00,10,1,3,0,0,21.27,57.6
2025-03-18 11:00:00,11,1,3,0,0,24.49,48.1
2025-03-18 12:00:00,12,1,3,0,0,27.62,43.61
2025-03-18 13:00:00,13,1,3,0,0,30.25,47.87
2025-03-18 14:00:00,14,1,3,0,0,30.28,46.65
2025-03-18 15:00:00,15,1,3,0,0,29.85,55.08
2025-03-18 16:00:00,16,1,3,0,0,30.39,62.13
2025-03-18 17:00:00,17,1,3,0,0,28.58,71.39
2025-03-18 18:00:00,18,1,3,0,0,28.51,86.14
2025-03-18 19:00:00,19,1,3,0,0,24.5,80.18
2025-03-18 20:00:00,20,1,3,0,0,21.57,89.36
2025-03-18 21:00:00,21,1,3,0,0,19.13,83.01
2025-03-18 22:00:00,22,1,3,0,0,18.9,75.12
2025-03-18 23:00:00,23,1,3,0,0,15.85,60.47
2025-03-19 00:00:00,0,2,3,0,0,11.55,28.02
2025-03-19 01:00:00,1,2,3,0,0,11.73,32.93
2025-03-19 02:00:00,2,2,3,0,0,7.59,23.65
2025-03-19 03:00:00,3,2,3,0,0,12.61,34.09
2025-03-19 04:00:00,4,2,3,0,0,8.78,34.75
2025-03-19 05:00:00,5,2,3,0,0,12.03,42.05
2025-03-19 06:00:00,6,2,3,0,0,16.34,50.82
2025-03-19 07:00:00,7,2,3,0,0,12.52,64.67
2025-03-19 08:00:00,8,2,3,0,0,16.69,69.17
2025-03-19 09:00:00,9,2,3,0,0,18.35,59.34
2025-03-19 10:00:00,10,2,3,0,0,19.8,56.09
2025-03-19 11:00:00,11,2,3,0,0,23.01,48.36
2025-03-19 12:00:00,12,2,3,0,0,27.0,42.62
2025-03-19 13:00:00,13,2,3,0,0,28.32,40.0
2025-03-19 14:00:00,14,2,3,0,0,30.02,48.79
2025-03-19 15:00:00,15,2,3,0,0,31.77,58.35
2025-03-19 16:00:00,16,2,3,0,0,28.85,59.82
2025-03-19 17:00:00,17,2,3,0,0,29.41,69.29
2025-03-19 18:00:00,18,2,3,0,0,26.6,77.03
2025-03-19 19:00:00,19,2,3,0,0,27.23,90.64
2025-03-19 20:00:00,20,2,3,0,0,23.47,92.44
2025-03-19 21:00:00,21,2,3,0,0,21.33,84.53
2025-03-19 22:00:00,22,2,3,0,0,16.34,69.84
2025-03-19 23:00:00,23,2,3,0,0,15.58,57.78
2025-03-20 00:00:00,0,3,3,0,0,14.24,27.79
2025-03-20 01:00:00,1,3,3,0,0,9.68,35.45
2025-03-20 02:00:00,2,3,3,0,0,7.98,25.22
2025-03-20 03:00:00,3,3,3,0,0,7.9,29.29
2025-03-20 04:00:00,4,3,3,0,0,12.68,37.08
2025-03-20 05:00:00,5,3,3,0,0,10.13,47.34
2025-03-20 06:00:00,6,3,3,0,0,15.41,52.92
2025-03-20 07:00:00,7,3,3,0,0,16.97,63.08
2025-03-20 08:00:00,8,3,3,0,0,17.64,72.29
2025-03-20 09:00:00,9,3,3,0,0,20.64,63.56
2025-03-20 10:00:00,10,3,3,0,0,26.07,64.74
2025-03-20 11:00:00,11,3,3,0,0,24.32,47.97
2025-03-20 12:00:00,12,3,3,0,0,28.16,46.28
2025-03-20 13:00:00,13,3,3,0,0,27.22,41.53
2025-03-20 14:00:00,14,3,3,0,0,28.79,45.0
2025-03-20 15:00:00,15,3,3,0,0,29.24,51.28
2025-03-20 16:00:00,16,3,3,0,0,28.05,53.16
2025-03-20 17:00:00,17,3,3,0,0,29.18,70.22
2025-03-20 18:00:00,18,3,3,0,0,26.19,80.61
2025-03-20 19:00:00,19,3,3,0,0,22.64,87.08
2025-03-20 20:00:00,20,3,3,0,0,26.34,94.68
2025-03-20 21:00:00,21,3,3,0,0,18.36,84.35
2025-03-20 22:00:00,22,3,3,0,0,21.09,73.01
2025-03-20 23:00:00,23,3,3,0,0,15.26,58.96
2025-03-21 00:00:00,0,4,3,0,0,16.28,30.87
2025-03-21 01:00:00,1,4,3,0,0,13.27,31.3
2025-03-21 02:00:00,2,4,3,0,0,12.77,34.31
2025-03-21 03:00:00,3,4,3,0,0,9.1,30.68
2025-03-21 04:00:00,4,4,3,0,0,11.32,37.93
2025-03-21 05:00:00,5,4,3,0,0,9.22,47.75
2025-03-21 06:00:00,6,4,3,0,0,12.46,56.6
2025-03-21 07:00:00,7,4,3,0,0,15.95,63.73
2025-03-21 08:00:00,8,4,3,0,0,17.13,72.0
2025-03-21 09:00:00,9,4,3,0,0,19.57,65.01
2025-03-21 10:00:00,10,4,3,0,0,21.96,55.08
2025-03-21 11:00:00,11,4,3,0,0,20.91,48.06
2025-03-21 12:00:00,12,4,3,0,0,26.68,36.17
2025-03-21 13:00:00,13,4,3,0,0,29.1,43.09
2025-03-21 14:00:00,14,4,3,0,0,33.27,51.79
2025-03-21 15:00:00,15,4,3,0,0,31.38,58.25
2025-03-21 16:00:00,16,4,3,0,0,34.58,73.14
2025-03-21 17:00:00,17,4,3,0,0,25.03,63.85
2025-03-21 18:00:00,18,4,3,0,0,30.2,93.05
2025-03-21 19:00:00,19,4,3,0,0,27.82,92.25
2025-03-21 20:00:00,20,4,3,0,0,20.98,93.7
2025-03-21 21:00:00,21,4,3,0,0,21.12,93.05
2025-03-21 22:00:00,22,4,3,0,0,18.45,73.12
2025-03-21 23:00:00,23,4,3,0,0,18.56,64.13
2025-03-22 00:00:00,0,5,3,1,0,13.82,25.17
2025-03-22 01:00:00,1,5,3,1,0,10.68,25.4
2025-03-22 02:00:00,2,5,3,1,0,12.59,25.12
2025-03-22 03:00:00,3,5,3,1,0,5.03,28.52
2025-03-22 04:00:00,4,5,3,1,0,10.5,31.6
2025-03-22 05:00:00,5,5,3,1,0,12.65,35.8
2025-03-22 06:00:00,6,5,3,1,0,10.84,46.97
2025-03-22 07:00:00,7,5,3,1,0,14.9,54.1
2025-03-22 08:00:00,8,5,3,1,0,16.61,54.7
2025-03-22 09:00:00,9,5,3,1,0,18.3,57.72
2025-03-22 10:00:00,10,5,3,1,0,24.0,38.37
2025-03-22 11:00:00,11,5,3,1,0,21.95,36.66
2025-03-22 12:00:00,12,5,3,1,0,27.2,38.84
2025-03-22 13:00:00,13,5,3,1,0,25.91,30.5
2025-03-22 14:00:00,14,5,3,1,0,29.59,46.38
2025-03-22 15:00:00,15,5,3,1,0,26.39,33.4
2025-03-22 16:00:00,16,5,3,1,0,31.13,54.67
2025-03-22 17:00:00,17,5,3,1,0,31.01,58.65
2025-03-22 18:00:00,18,5,3,1,0,28.09,76.68
2025-03-22 19:00:00,19,5,3,1,0,24.62,70.0
2025-03-22 20:00:00,20,5,3,1,0,19.83,77.73
2025-03-22 21:00:00,21,5,3,1,0,21.16,71.31
2025-03-22 22:00:00,22,5,3,1,0,18.76,64.4
2025-03-22 23:00:00,23,5,3,1,0,14.81,51.42
2025-03-23 00:00:00,0,6,3,1,0,11.41,21.76
2025-03-23 01:00:00,1,6,3,1,0,9.41,24.84
2025-03-23 02:00:00,2,6,3,1,0,6.88,28.75
2025-03-23 03:00:00,3,6,3,1,0,7.27,28.54
2025-03-23 04:00:00,4,6,3,1,0,8.29,33.69
2025-03-23 05:00:00,5,6,3,1,0,6.97,35.27
2025-03-23 06:00:00,6,6,3,1,0,11.48,51.83
2025-03-23 07:00:00,7,6,3,1,0,16.43,48.34
2025-03-23 08:00:00,8,6,3,1,0,20.16,59.93
2025-03-23 09:00:00,9,6,3,1,0,17.27,55.96
2025-03-23 10:00:00,10,6,3,1,0,20.1,46.82
2025-03-23 11:00:00,11,6,3,1,0,25.05,46.45
2025-03-23 12:00:00,12,6,3,1,0,24.18,26.98
2025-03-23 13:00:00,13,6,3,1,0,26.74,37.11
2025-03-23 14:00:00,14,6,3,1,0,28.66,42.08
2025-03-23 15:00:00,15,6,3,1,0,33.52,56.54
2025-03-23 16:00:00,16,6,3,1,0,28.77,50.57
2025-03-23 17:00:00,17,6,3,1,0,28.36,64.62
2025-03-23 18:00:00,18,6,3,1,0,27.51,69.77
2025-03-23 19:00:00,19,6,3,1,0,27.12,84.62
2025-03-23 20:00:00,20,6,3,1,0,24.31,76.06
2025-03-23 21:00:00,21,6,3,1,0,18.69,69.38
2025-03-23 22:00:00,22,6,3,1,0,18.94,62.81
2025-03-23 23:00:00,23,6,3,1,0,15.41,51.57
2025-03-24 00:00:00,0,0,3,0,0,12.69,34.09
2025-03-24 01:00:00,1,0,3,0,0,12.08,29.26
2025-03-24 02:00:00,2,0,3,0,0,12.06,30.68
2025-03-24 03:00:00,3,0,3,0,0,14.55,31.01
2025-03-24 04:00:00,4,0,3,0,0,8.21,37.61
2025-03-24 05:00:00,5,0,3,0,0,6.76,43.78
2025-03-24 06:00:00,6,0,3,0,0,16.29,53.3
2025-03-24 07:00:00,7,0,3,0,0,15.67,65.2
2025-03-24 08:00:00,8,0,3,0,0,18.42,69.93
2025-03-24 09:00:00,9,0,3,0,0,21.46,64.71
2025-03-24 10:00:00,10,0,3,0,0,22.08,49.99
2025-03-24 11:00:00,11,0,3,0,0,26.75,51.17
2025-03-24 12:00:00,12,0,3,0,0,26.63,40.95
2025-03-24 13:00:00,13,0,3,0,0,27.98,37.1
2025-03-24 14:00:00,14,0,3,0,0,28.75,45.95
2025-03-24 15:00:00,15,0,3,0,0,33.17,64.84
2025-03-24 16:00:00,16,0,3,0,0,33.33,68.53
2025-03-24 17:00:00,17,0,3,0,0,27.51,73.85
2025-03-24 18:00:00,18,0,3,0,0,27.25,84.8
2025-03-24 19:00:00,19,0,3,0,0,24.22,83.98
2025-03-24 20:00:00,20,0,3,0,0,21.99,87.49
2025-03-24 21:00:00,21,0,3,0,0,17.27,85.29
2025-03-24 22:00:00,22,0,3,0,0,15.17,70.34
2025-03-24 23:00:00,23,0,3,0,0,15.05,56.53
2025-03-25 00:00:00,0,1,3,0,0,18.42,26.71
2025-03-25 01:00:00,1,1,3,0,0,11.78,36.72
2025-03-25 02:00:00,2,1,3,0,0,10.71,29.92
2025-03-25 03:00:00,3,1,3,0,0,10.63,34.43
2025-03-25 04:00:00,4,1,3,0,0,9.88,35.13
2025-03-25 05:00:00,5,1,3,0,0,13.01,42.2
2025-03-25 06:00:00,6,1,3,0,0,12.49,47.54
2025-03-25 07:00:00,7,1,3,0,0,15.29,60.03
2025-03-25 08:00:00,8,1,3,0,0,17.96,66.66
2025-03-25 09:00:00,9,1,3,0,0,15.77,61.27
2025-03-25 10:00:00,10,1,3,0,0,24.82,50.66
2025-03-25 11:00:00,11,1,3,0,0,25.22,46.09
2025-03-25 12:00:00,12,1,3,0,0,26.79,42.52
2025-03-25 13:00:00,13,1,3,0,0,26.42,38.19
2025-03-25 14:00:00,14,1,3,0,0,26.69,39.71
2025-03-25 15:00:00,15,1,3,0,0,30.71,58.42
2025-03-25 16:00:00,16,1,3,0,0,28.74,57.11
2025-03-25 17:00:00,17,1,3,0,0,29.31,68.81
2025-03-25 18:00:00,18,1,3,0,0,27.0,81.79
2025-03-25 19:00:00,19,1,3,0,0,26.9,89.55
2025-03-25 20:00:00,20,1,3,0,0,22.89,92.82
2025-03-25 21:00:00,21,1,3,0,0,15.75,83.19
2025-03-25 22:00:00,22,1,3,0,0,19.02,68.14
2025-03-25 23:00:00,23,1,3,0,0,9.94,64.16
2025-03-26 00:00:00,0,2,3,0,0,12.44,31.34
2025-03-26 01:00:00,1,2,3,0,0,11.06,29.11
2025-03-26 02:00:00,2,2,3,0,0,11.86,33.98
2025-03-26 03:00:00,3,2,3,0,0,10.82,29.47
2025-03-26 04:00:00,4,2,3,0,0,9.57,31.02
2025-03-26 05:00:00,5,2,3,0,0,10.96,49.09
2025-03-26 06:00:00,6,2,3,0,0,13.67,55.11
2025-03-26 07:00:00,7,2,3,0,0,11.52,65.93
2025-03-26 08:00:00,8,2,3,0,0,17.37,74.26
2025-03-26 09:00:00,9,2,3,0,0,21.66,65.63
2025-03-26 10:00:00,10,2,3,0,0,23.51,55.61
2025-03-26 11:00:00,11,2,3,0,0,24.39,40.46
2025-03-26 12:00:00,12,2,3,0,0,25.95,46.74
2025-03-26 13:00:00,13,2,3,0,0,25.57,39.61
2025-03-26 14:00:00,14,2,3,0,0,26.05,37.27
2025-03-26 15:00:00,15,2,3,0,0,27.27,47.69
2025-03-26 16:00:00,16,2,3,0,0,28.8,55.64
2025-03-26 17:00:00,17,2,3,0,0,26.71,62.1
2025-03-26 18:00:00,18,2,3,0,0,27.86,78.23
2025-03-26 19:00:00,19,2,3,0,0,25.23,88.39
2025-03-26 20:00:00,20,2,3,0,0,25.61,92.85
2025-03-26 21:00:00,21,2,3,0,0,20.25,86.73
2025-03-26 22:00:00,22,2,3,0,0,15.96,72.82
2025-03-26 23:00:00,23,2,3,0,0,16.5,54.5
2025-03-27 00:00:00,0,3,3,0,0,15.34,33.28
2025-03-27 01:00:00,1,3,3,0,0,10.58,29.09
2025-03-27 02:00:00,2,3,3,0,0,10.05,30.05
2025-03-27 03:00:00,3,3,3,0,0,9.02,31.98
2025-03-27 04:00:00,4,3,3,0,0,13.4,30.39
2025-03-27 05:00:00,5,3,3,0,0,8.77,41.81
2025-03-27 06:00:00,6,3,3,0,0,12.59,57.07
2025-03-27 07:00:00,7,3,3,0,0,18.49,67.01
2025-03-27 08:00:00,8,3,3,0,0,18.11,66.99
2025-03-27 09:00:00,9,3,3,0,0,16.27,65.57
2025-03-27 10:00:00,10,3,3,0,0,22.9,53.99
2025-03-27 11:00:00,11,3,3,0,0,22.55,40.62
2025-03-27 12:00:00,12,3,3,0,0,33.03,61.83
2025-03-27 13:00:00,13,3,3,0,0,26.34,37.21
2025-03-27 14:00:00,14,3,3,0,0,29.49,42.33
2025-03-27 15:00:00,15,3,3,0,0,30.71,52.44
2025-03-27 16:00:00,16,3,3,0,0,33.3,69.7
2025-03-27 17:00:00,17,3,3,0,0,23.4,55.98
2025-03-27 18:00:00,18,3,3,0,0,28.58,87.63
2025-03-27 19:00:00,19,3,3,0,0,29.32,99.94
2025-03-27 20:00:00,20,3,3,0,0,23.1,90.15
2025-03-27 21:00:00,21,3,3,0,0,19.79,84.06
2025-03-27 22:00:00,22,3,3,0,0,17.49,77.38
2025-03-27 23:00:00,23,3,3,0,0,14.52,59.12
2025-03-28 00:00:00,0,4,3,0,0,10.97,31.1
2025-03-28 01:00:00,1,4,3,0,0,9.93,26.43
2025-03-28 02:00:00,2,4,3,0,0,14.85,29.75
2025-03-28 03:00:00,3,4,3,0,0,10.72,35.43
2025-03-28 04:00:00,4,4,3,0,0,7.68,34.78
2025-03-28 05:00:00,5,4,3,0,0,12.11,38.47
2025-03-28 06:00:00,6,4,3,0,0,15.74,52.81
2025-03-28 07:00:00,7,4,3,0,0,14.89,59.53
2025-03-28 08:00:00,8,4,3,0,0,17.49,68.2
2025-03-28 09:00:00,9,4,3,0,0,18.99,66.57
2025-03-28 10:00:00,10,4,3,0,0,16.82,53.16
2025-03-28 11:00:00,11,4,3,0,0,21.72,37.22
2025-03-28 12:00:00,12,4,3,0,0,22.9,35.35
2025-03-28 13:00:00,13,4,3,0,0,27.35,43.42
2025-03-28 14:00:00,14,4,3,0,0,26.03,40.13
2025-03-28 15:00:00,15,4,3,0,0,32.47,57.02
2025-03-28 16:00:00,16,4,3,0,0,27.45,58.46
2025-03-28 17:00:00,17,4,3,0,0,27.78,66.15
2025-03-28 18:00:00,18,4,3,0,0,29.02,89.16
2025-03-28 19:00:00,19,4,3,0,0,24.15,85.63
2025-03-28 20:00:00,20,4,3,0,0,19.42,90.92
2025-03-28 21:00:00,21,4,3,0,0,23.44,91.3
2025-03-28 22:00:00,22,4,3,0,0,20.09,77.35
2025-03-28 23:00:00,23,4,3,0,0,16.35,55.86
2025-03-29 00:00:00,0,5,3,1,0,12.87,25.16
2025-03-29 01:00:00,1,5,3,1,0,9.75,23.99
2025-03-29 02:00:00,2,5,3,1,0,11.84,24.71
2025-03-29 03:00:00,3,5,3,1,0,15.24,26.48
2025-03-29 04:00:00,4,5,3,1,0,8.37,30.74
2025-03-29 05:00:00,5,5,3,1,0,11.93,38.05
2025-03-29 06:00:00,6,5,3,1,0,13.48,47.2
2025-03-29 07:00:00,7,5,3,1,0,15.06,57.97
2025-03-29 08:00:00,8,5,3,1,0,16.73,62.14
2025-03-29 09:00:00,9,5,3,1,0,20.13,60.38
2025-03-29 10:00:00,10,5,3,1,0,21.27,44.39
2025-03-29 11:00:00,11,5,3,1,0,23.08,44.95
2025-03-29 12:00:00,12,5,3,1,0,26.49,34.36
2025-03-29 13:00:00,13,5,3,1,0,28.16,44.08
2025-03-29 14:00:00,14,5,3,1,0,28.86,36.12
2025-03-29 15:00:00,15,5,3,1,0,29.79,46.01
2025-03-29 16:00:00,16,5,3,1,0,30.98,53.6
2025-03-29 17:00:00,17,5,3,1,0,29.8,66.04
2025-03-29 18:00:00,18,5,3,1,0,29.33,72.85
2025-03-29 19:00:00,19,5,3,1,0,26.48,84.94
2025-03-29 20:00:00,20,5,3,1,0,24.82,83.78
2025-03-29 21:00:00,21,5,3,1,0,21.46,73.48
2025-03-29 22:00:00,22,5,3,1,0,19.04,64.77
2025-03-29 23:00:00,23,5,3,1,0,14.54,49.79
2025-03-30 00:00:00,0,6,3,1,0,12.47,20.29
2025-03-30 01:00:00,1,6,3,1,0,9.7,23.27
2025-03-30 02:00:00,2,6,3,1,0,12.8,24.14
2025-03-30 03:00:00,3,6,3,1,0,9.67,23.39
2025-03-30 04:00:00,4,6,3,1,0,6.91,32.11
2025-03-30 05:00:00,5,6,3,1,0,13.16,39.81
2025-03-30 06:00:00,6,6,3,1,0,12.05,44.12
2025-03-30 07:00:00,7,6,3,1,0,14.64,58.97
2025-03-30 08:00:00,8,6,3,1,0,13.42,56.76
2025-03-30 09:00:00,9,6,3,1,0,19.73,56.78
2025-03-30 10:00:00,10,6,3,1,0,22.12,45.95
2025-03-30 11:00:00,11,6,3,1,0,28.94,47.21
2025-03-30 12:00:00,12,6,3,1,0,28.74,41.82
2025-03-30 13:00:00,13,6,3,1,0,28.85,37.3
2025-03-30 14:00:00,14,6,3,1,0,32.21,50.75
2025-03-30 15:00:00,15,6,3,1,0,28.51,41.4
2025-03-30 16:00:00,16,6,3,1,0,30.69,54.36
2025-03-30 17:00:00,17,6,3,1,0,29.08,57.91
2025-03-30 18:00:00,18,6,3,1,0,26.82,64.24
2025-03-30 19:00:00,19,6,3,1,0,20.01,72.98
2025-03-30 20:00:00,20,6,3,1,0,23.11,73.04
2025-03-30 21:00:00,21,6,3,1,0,22.27,68.85
2025-03-30 22:00:00,22,6,3,1,0,20.46,64.48
2025-03-30 23:00:00,23,6,3,1,0,12.93,49.54
2025-03-31 00:00:00,0,0,3,0,0,11.17,31.83
2025-03-31 01:00:00,1,0,3,0,0,9.74,29.5
2025-03-31 02:00:00,2,0,3,0,0,10.85,32.84
2025-03-31 03:00:00,3,0,3,0,0,10.52,22.67
2025-03-31 04:00:00,4,0,3,0,0,10.83,36.16
2025-03-31 05:00:00,5,0,3,0,0,8.13,38.68
2025-03-31 06:00:00,6,0,3,0,0,13.39,55.91
2025-03-31 07:00:00,7,0,3,0,0,16.25,69.08
2025-03-31 08:00:00,8,0,3,0,0,18.71,72.1
2025-03-31 09:00:00,9,0,3,0,0,15.48,64.51
2025-03-31 10:00:00,10,0,3,0,0,23.62,53.52
2025-03-31 11:00:00,11,0,3,0,0,26.99,45.05
2025-03-31 12:00:00,12,0,3,0,0,20.59,37.71
2025-03-31 13:00:00,13,0,3,0,0,26.5,40.53
2025-03-31 14:00:00,14,0,3,0,0,28.97,52.36
2025-03-31 15:00:00,15,0,3,0,0,27.51,43.59
2025-03-31 16:00:00,16,0,3,0,0,29.29,58.55
2025-03-31 17:00:00,17,0,3,0,0,28.81,72.34
2025-03-31 18:00:00,18,0,3,0,0,27.83,80.73
2025-03-31 19:00:00,19,0,3,0,0,26.3,84.82
2025-03-31 20:00:00,20,0,3,0,0,23.62,89.44
2025-03-31 21:00:00,21,0,3,0,0,19.82,84.08
2025-03-31 22:00:00,22,0,3,0,0,19.26,69.9
2025-03-31 23:00:00,23,0,3,0,0,16.08,57.35
2025-04-01 00:00:00,0,1,4,0,0,14.63,34.12
2025-04-01 01:00:00,1,1,4,0,0,13.82,31.41
2025-04-01 02:00:00,2,1,4,0,0,12.36,28.13
2025-04-01 03:00:00,3,1,4,0,0,11.34,30.46
2025-04-01 04:00:00,4,1,4,0,0,12.03,36.37
2025-04-01 05:00:00,5,1,4,0,0,12.63,38.12
2025-04-01 06:00:00,6,1,4,0,0,10.37,48.2
2025-04-01 07:00:00,7,1,4,0,0,14.08,68.0
2025-04-01 08:00:00,8,1,4,0,0,17.21,71.77
2025-04-01 09:00:00,9,1,4,0,0,19.7,65.42
2025-04-01 10:00:00,10,1,4,0,0,22.98,56.77
2025-04-01 11:00:00,11,1,4,0,0,26.86,53.68
2025-04-01 12:00:00,12,1,4,0,0,29.19,46.69
2025-04-01 13:00:00,13,1,4,0,0,27.63,38.37
2025-04-01 14:00:00,14,1,4,0,0,31.46,54.35
2025-04-01 15:00:00,15,1,4,0,0,32.42,62.17
2025-04-01 16:00:00,16,1,4,0,0,27.89,56.43
2025-04-01 17:00:00,17,1,4,0,0,30.0,72.72
2025-04-01 18:00:00,18,1,4,0,0,29.18,87.21
2025-04-01 19:00:00,19,1,4,0,0,22.4,80.25
2025-04-01 20:00:00,20,1,4,0,0,24.59,90.55
2025-04-01 21:00:00,21,1,4,0,0,19.42,85.45
2025-04-01 22:00:00,22,1,4,0,0,16.52,72.37
2025-04-01 23:00:00,23,1,4,0,0,16.99,58.14
2025-04-02 00:00:00,0,2,4,0,0,10.38,25.67
2025-04-02 01:00:00,1,2,4,0,0,12.19,27.02
2025-04-02 02:00:00,2,2,4,0,0,8.17,31.77
2025-04-02 03:00:00,3,2,4,0,0,8.91,32.86
2025-04-02 04:00:00,4,2,4,0,0,9.2,35.2
2025-04-02 05:00:00,5,2,4,0,0,10.58,42.14
2025-04-02 06:00:00,6,2,4,0,0,15.27,53.91
2025-04-02 07:00:00,7,2,4,0,0,13.8,66.93
2025-04-02 08:00:00,8,2,4,0,0,17.34,71.63
2025-04-02 09:00:00,9,2,4,0,0,19.5,67.6
